 type bid, timestamp 1576862166.7024248, ticker MSFT, size 100, price 157.09,
 type last, timestamp 1576862167.4638374, ticker AAPL, size 100, price 281.14,
 type ask, timestamp 1576862168.2142034, ticker AAPL, size 100, price 281.15,
 type bid, timestamp 1576862168.2142034, ticker AAPL, size 100, price 280.32,
 type bid, timestamp 1576862168.7652872, ticker MSFT, size 100, price 157.09,
 type bid, timestamp 1576862171.00807, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862171.5051508, ticker MSFT, size 100, price 157.09,
 type bid, timestamp 1576862171.6255386, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862171.6261697, ticker MSFT, size 200, price 157.1,
 type bid, timestamp 1576862172.8434706, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576862173.2540698, ticker AAPL, size 100, price 281.135,
 type ask, timestamp 1576862173.8609378, ticker GE, size 600, price 11.08,
 type bid, timestamp 1576862173.8609378, ticker GE, size 100, price 11.07,
 type ask, timestamp 1576862174.142277, ticker AAPL, size 100, price 281.99,
 type bid, timestamp 1576862174.142277, ticker AAPL, size 100, price 280.32,
 type ask, timestamp 1576862177.036837, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862177.036837, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862177.0377972, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.3057458, ticker MSFT, size 200, price 157.1,
 type ask, timestamp 1576862180.3080468, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862180.3080468, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.3112235, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.3143492, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.318528, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.3263824, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862180.3263824, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.335286, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.338426, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862180.338426, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862180.3939617, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.4031177, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862180.4031177, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.4038684, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862180.4038684, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.8712726, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862180.8712726, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862180.8969777, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862180.8969777, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862181.6578383, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862181.6578383, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862181.657874, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862181.6622565, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862181.6622565, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862181.6735544, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.4755645, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.4755645, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862182.5955162, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.595553, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.595553, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.5965755, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862182.5965755, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.5972664, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.5972664, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862182.6026905, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.620149, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.620149, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862182.685338, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.6915731, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.6915731, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862182.8113697, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862182.861605, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862182.861605, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.135213, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862183.135213, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.135818, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.135818, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862183.319926, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.3229234, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.3229234, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.3841946, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862183.3841946, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.3848102, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.3848102, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862183.3856802, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.3859746, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.3859746, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.3871586, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862183.3871586, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.465371, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.465371, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862183.4809656, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.706618, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.706618, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.7357438, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862183.7357438, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862183.7371376, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862183.7371376, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862183.7481215, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.1858976, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862184.1858976, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.1871288, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862184.1871288, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.2052386, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862184.2052386, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862184.2065492, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.2078629, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862184.2078629, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862184.2081168, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.8256974, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862184.8256974, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862184.8257656, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862184.92738, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862184.92738, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862184.929207, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862186.3658829, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862186.3658829, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862186.366527, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862186.3785896, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862186.3785896, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862186.3798075, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862186.3798075, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862186.3879828, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862186.3879828, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862186.389124, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862189.6817331, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862189.6817331, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862189.6825507, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862189.683682, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862189.683682, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862189.696864, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862189.9612293, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862189.9612293, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862190.216331, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576862191.0175378, ticker GE, size 200, price 11.075,
 type ask, timestamp 1576862191.025119, ticker GE, size 600, price 11.08,
 type bid, timestamp 1576862191.025119, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862191.0326416, ticker GE, size 600, price 11.08,
 type bid, timestamp 1576862191.0326416, ticker GE, size 600, price 11.07,
 type ask, timestamp 1576862191.1190302, ticker GE, size 700, price 11.08,
 type bid, timestamp 1576862191.1190302, ticker GE, size 600, price 11.07,
 type ask, timestamp 1576862191.205773, ticker GE, size 700, price 11.08,
 type bid, timestamp 1576862191.205773, ticker GE, size 500, price 11.07,
 type ask, timestamp 1576862191.2086904, ticker GE, size 700, price 11.08,
 type bid, timestamp 1576862191.2086904, ticker GE, size 400, price 11.07,
 type ask, timestamp 1576862191.8422298, ticker GE, size 600, price 11.08,
 type bid, timestamp 1576862191.8422298, ticker GE, size 400, price 11.07,
 type ask, timestamp 1576862194.2115693, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862194.2115693, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862194.2158716, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862194.2170296, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862194.2170296, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862194.217811, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862194.222628, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862194.222628, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862194.477122, ticker AAPL, size 100, price 281.16,
 type bid, timestamp 1576862194.477122, ticker AAPL, size 100, price 280.32,
 type bid, timestamp 1576862194.5116143, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576862195.4081795, ticker MSFT, size 1, price 157.105,
 type ask, timestamp 1576862195.7036586, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862195.7036586, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862196.1346686, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862196.1346686, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862196.1380413, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.2358046, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862198.2358046, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.2365944, ticker MSFT, size 202, price 157.12,
 type bid, timestamp 1576862198.2365944, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.2371807, ticker MSFT, size 302, price 157.12,
 type bid, timestamp 1576862198.2371807, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.286586, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862198.286586, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.3000805, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862198.3000805, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862198.3901799, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862198.7259305, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862198.7259305, ticker MSFT, size 100, price 157.11,
 type last, timestamp 1576862199.2091815, ticker GE, size 400, price 11.07,
 type ask, timestamp 1576862199.2091815, ticker GE, size 600, price 11.08,
 type bid, timestamp 1576862199.2091815, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.2096312, ticker GE, size 800, price 11.08,
 type bid, timestamp 1576862199.2096312, ticker GE, size 1600, price 11.06,
 type bid, timestamp 1576862199.210326, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862199.2101204, ticker GE, size 900, price 11.08,
 type bid, timestamp 1576862199.2101204, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.210152, ticker GE, size 800, price 11.08,
 type bid, timestamp 1576862199.210152, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.2102027, ticker GE, size 200, price 11.08,
 type bid, timestamp 1576862199.2102027, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.2102091, ticker GE, size 800, price 11.08,
 type bid, timestamp 1576862199.2102091, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.210537, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862199.210537, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.2112, ticker GE, size 200, price 11.07,
 type bid, timestamp 1576862199.2112, ticker GE, size 1600, price 11.06,
 type ask, timestamp 1576862199.2112324, ticker GE, size 200, price 11.07,
 type bid, timestamp 1576862199.2112324, ticker GE, size 1200, price 11.06,
 type last, timestamp 1576862199.2113216, ticker GE, size 700, price 11.065,
 type last, timestamp 1576862199.2119634, ticker GE, size 500, price 11.065,
 type last, timestamp 1576862199.2124708, ticker GE, size 900, price 11.065,
 type last, timestamp 1576862199.2126346, ticker GE, size 1100, price 11.065,
 type last, timestamp 1576862199.213596, ticker GE, size 200, price 11.065,
 type last, timestamp 1576862199.213596, ticker GE, size 300, price 11.065,
 type last, timestamp 1576862199.213596, ticker GE, size 200, price 11.065,
 type last, timestamp 1576862199.213905, ticker GE, size 100, price 11.065,
 type last, timestamp 1576862199.2151215, ticker GE, size 700, price 11.065,
 type ask, timestamp 1576862199.2188241, ticker GE, size 200, price 11.07,
 type bid, timestamp 1576862199.2188241, ticker GE, size 600, price 11.06,
 type last, timestamp 1576862199.2226505, ticker GE, size 1000, price 11.065,
 type last, timestamp 1576862199.2301793, ticker GE, size 900, price 11.065,
 type ask, timestamp 1576862199.2309318, ticker GE, size 300, price 11.08,
 type bid, timestamp 1576862199.2309318, ticker GE, size 600, price 11.06,
 type last, timestamp 1576862199.2546961, ticker GE, size 147, price 11.065,
 type ask, timestamp 1576862199.2614834, ticker GE, size 600, price 11.15,
 type bid, timestamp 1576862199.2614834, ticker GE, size 600, price 11.06,
 type last, timestamp 1576862199.3110542, ticker GE, size 123, price 11.065,
 type ask, timestamp 1576862199.3793893, ticker GE, size 600, price 11.07,
 type bid, timestamp 1576862199.3793893, ticker GE, size 600, price 11.06,
 type ask, timestamp 1576862199.6382444, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862199.6382444, ticker GE, size 600, price 11.06,
 type last, timestamp 1576862202.887553, ticker AAPL, size 2, price 281.155,
 type last, timestamp 1576862202.8914871, ticker AAPL, size 100, price 281.15,
 type ask, timestamp 1576862208.942663, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862208.942663, ticker GE, size 1700, price 11.05,
 type ask, timestamp 1576862208.94597, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862208.94597, ticker GE, size 100, price 11.06,
 type last, timestamp 1576862211.0221345, ticker AAPL, size 9, price 281.14,
 type ask, timestamp 1576862211.1866329, ticker AAPL, size 100, price 281.99,
 type bid, timestamp 1576862211.1866329, ticker AAPL, size 100, price 280.32,
 type ask, timestamp 1576862211.3875637, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862211.3875637, ticker GE, size 700, price 11.06,
 type bid, timestamp 1576862211.4545572, ticker MSFT, size 200, price 157.11,
 type ask, timestamp 1576862213.104896, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862213.104896, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576862213.1055958, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576862218.39337, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862223.5733128, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862223.5733128, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862223.5733497, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862223.5735455, ticker MSFT, size 418, price 157.11,
 type ask, timestamp 1576862223.5737793, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862223.5737793, ticker MSFT, size 418, price 157.11,
 type ask, timestamp 1576862223.574574, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862223.574574, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862223.5792623, ticker MSFT, size 200, price 157.13,
 type bid, timestamp 1576862223.5792623, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862223.9085932, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862223.9085932, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.0116887, ticker MSFT, size 200, price 157.13,
 type bid, timestamp 1576862224.0116887, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.0233707, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862224.0233707, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862224.0418048, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.0527985, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862224.0527985, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862224.054715, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.3281572, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862224.3281572, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.3297806, ticker MSFT, size 200, price 157.13,
 type bid, timestamp 1576862224.3297806, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.4102416, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862224.4102416, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862224.4266605, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862224.4738536, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862224.4738536, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862224.4835413, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862227.222919, ticker AAPL, size 100, price 281.16,
 type bid, timestamp 1576862227.222919, ticker AAPL, size 100, price 280.32,
 type ask, timestamp 1576862228.0062408, ticker AAPL, size 200, price 281.16,
 type bid, timestamp 1576862228.0062408, ticker AAPL, size 100, price 280.32,
 type bid, timestamp 1576862229.6486838, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862230.0834587, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862230.0834587, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862230.0845757, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862230.46483, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862230.46483, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862230.596049, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862230.7183144, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862230.7183144, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862231.2534416, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862231.529269, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862231.529269, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862231.633467, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862232.2258756, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576862232.2258756, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862232.226773, ticker MSFT, size 213, price 157.13,
 type bid, timestamp 1576862232.226773, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862232.227674, ticker MSFT, size 313, price 157.13,
 type bid, timestamp 1576862232.227674, ticker MSFT, size 100, price 157.12,
 type last, timestamp 1576862232.2284021, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862232.2284021, ticker MSFT, size 313, price 157.13,
 type bid, timestamp 1576862232.2284021, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862232.22891, ticker MSFT, size 213, price 157.13,
 type bid, timestamp 1576862232.22891, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862232.228953, ticker MSFT, size 113, price 157.13,
 type bid, timestamp 1576862232.228953, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862232.2289793, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862232.2289793, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862232.22926, ticker MSFT, size 113, price 157.13,
 type bid, timestamp 1576862232.22926, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862232.2767713, ticker MSFT, size 300, price 157.11,
 type last, timestamp 1576862232.470879, ticker AAPL, size 91, price 281.15,
 type ask, timestamp 1576862233.448483, ticker GE, size 800, price 11.07,
 type bid, timestamp 1576862233.448483, ticker GE, size 600, price 11.06,
 type ask, timestamp 1576862233.5681217, ticker AAPL, size 100, price 281.16,
 type bid, timestamp 1576862233.5681217, ticker AAPL, size 100, price 280.32,
 type ask, timestamp 1576862239.1708834, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862239.1708834, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862239.2136269, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862239.241641, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862239.241641, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862239.2856793, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862239.791606, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862239.791606, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862239.9662778, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862240.0276256, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862240.0276256, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862240.0288844, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862240.0288844, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862240.0766652, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862240.0766652, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862240.8353117, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862241.0291789, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862241.0291789, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862241.0296185, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576862241.0296185, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862241.0781717, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862241.0781717, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862241.0966094, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862242.087617, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862242.087617, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862242.1639926, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862244.0075634, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862244.0075634, ticker MSFT, size 300, price 157.11,
 type bid, timestamp 1576862244.1788611, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862245.155022, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.155022, ticker MSFT, size 300, price 157.11,
 type ask, timestamp 1576862245.1550922, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.1550922, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.1559975, ticker MSFT, size 400, price 157.11,
 type last, timestamp 1576862245.3656628, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576862245.3667655, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.3667655, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.3746727, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862245.4653683, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.4653683, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.5582774, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862245.813211, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.813211, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.87112, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862245.8746452, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.8746452, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.875527, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862245.8976338, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.8976338, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862245.898698, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862245.9101665, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862245.9101665, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862246.0788743, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862246.1430457, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862246.1430457, ticker MSFT, size 400, price 157.11,
 type bid, timestamp 1576862246.46532, ticker MSFT, size 400, price 157.11,
 type ask, timestamp 1576862246.4721746, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862246.4721746, ticker MSFT, size 400, price 157.11,
 type last, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.11,
 type last, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.11,
 type last, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.11,
 type last, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576862246.8209856, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862246.8219836, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862246.914231, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862246.914231, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862246.9269838, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862246.98643, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862246.98643, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862246.9975402, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576862248.120105, ticker GE, size 100, price 11.065,
 type ask, timestamp 1576862248.4536927, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862248.4536927, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862249.008254, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862250.2686553, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862250.2686553, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576862250.29492, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576862250.8930624, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576862250.8930624, ticker MSFT, size 100, price 157.1,
